-3.591813840637088902e+02 1.144841580320230747e+02
-3.591909255276487443e+02 1.134897552223630441e+02
-3.591995932988282334e+02 1.124955497032559464e+02
-3.592073570071044628e+02 1.115015425339748845e+02
-3.592141863010251654e+02 1.105077347725319612e+02
-3.592200508478325105e+02 1.095141274754204801e+02
-3.592249203334640697e+02 1.085207216973480939e+02
-3.592287644625533858e+02 1.075275184909612989e+02
-3.592315529584272440e+02 1.065345189065614306e+02
-3.592332555631026594e+02 1.055417239918117218e+02
-3.592338420372806240e+02 1.045491347914358187e+02
-3.592332821603375805e+02 1.035567523469075439e+02
-3.592315457303146786e+02 1.025645776961321047e+02
-3.592286025639038485e+02 1.015726118731184613e+02
-3.592244224964313730e+02 1.005808559076433681e+02
-3.592189754180198520e+02 9.958930086234786927e+01
-3.592122519255707402e+02 9.859758866861615445e+01
-3.592042958040353824e+02 9.760553948382921874e+01
-3.591951592144836241e+02 9.661315291122727444e+01
-3.591848943736160891e+02 9.562042856219902376e+01
-3.591735535538019803e+02 9.462736605531304690e+01
-3.591611890831063079e+02 9.363396501539384076e+01
-3.591478533453094997e+02 9.264022507264209594e+01
-3.591335987799207032e+02 9.164614586179958167e+01
-3.591184778821844361e+02 9.065172702135872385e+01
-3.591025432030820070e+02 8.965696819281676255e+01
-3.590858473493293559e+02 8.866186901997470216e+01
-3.590684429833705167e+02 8.766642914828079824e+01
-3.590503828233689774e+02 8.667064822421887982e+01
-3.590317196431967659e+02 8.567452589474140723e+01
-3.590125062724218310e+02 8.467806180674706695e+01
-3.589927955962945703e+02 8.368125560660318740e+01
-3.589726405557350972e+02 8.268410693971286207e+01
-3.589520941473186895e+02 8.168661545012655267e+01
-3.589312094232636241e+02 8.068878078019842803e+01
-3.589100394914192975e+02 7.969060257028733929e+01
-3.588886375152551409e+02 7.869208045850234612e+01
-3.588670567138524348e+02 7.769321408049272293e+01
-3.588453503618966351e+02 7.669400306928278610e+01
-3.588235717896723713e+02 7.569444705515087435e+01
-3.588017743830609447e+02 7.469454566555327801e+01
-3.587800115835389647e+02 7.369429852509242096e+01
-3.587583368881803949e+02 7.269370525552957929e+01
-3.587368038496604186e+02 7.169276547584233583e+01
-3.587154660762612366e+02 7.069147880232634407e+01
-3.586943773431204363e+02 6.968987516947726135e+01
-3.586735680707959659e+02 6.868834251652177159e+01
-3.586530154594147461e+02 6.768699916248759507e+01
-3.586326901888223802e+02 6.668584515044594241e+01
-3.586125629554405805e+02 6.568488052232052610e+01
-3.585926044722709776e+02 6.468410531893930226e+01
-3.585727854688972229e+02 6.368351958007909275e+01
-3.585530766914879450e+02 6.268312334450285306e+01
-3.585334489027974882e+02 6.168291664998985624e+01
-3.585138728821681866e+02 6.068289953335843023e+01
